name,dataset,F1,IoU,MAE
Casiav1__Sp_D_NNN_A_cha0092_sec0090_0316.png,Casiav1,0.0,0.0,0.02289835549890995
Casiav1__Sp_D_NNN_A_cha0094_ani0059_0317.png,Casiav1,0.0,0.0,0.1768798828125
Casiav1__Sp_D_NNN_A_nat0007_cha0004_0112.png,Casiav1,0.0,0.0,0.115203857421875
Casiav1__Sp_D_NNN_A_nat0009_cha0099_0318.png,Casiav1,0.0,0.0,0.2271016389131546
Casiav1__Sp_D_NNN_A_nat0015_sec0059_0319.png,Casiav1,0.0,0.0,0.23004150390625
Casiav1__Sp_D_NNN_A_nat0020_nat0017_0321.png,Casiav1,0.0,0.0,0.009440104477107525
Casiav1__Sp_D_NNN_A_nat0026_art0019_0322.png,Casiav1,0.0,0.0,0.1529642790555954
Casiav1__Sp_D_NNN_A_nat0036_nat0034_0323.png,Casiav1,0.0,0.0,0.011199951171875
Casiav1__Sp_D_NNN_A_nat0051_cha0056_0324.png,Casiav1,0.0,0.0,0.1155598983168602
Casiav1__Sp_D_NNN_A_nat0069_cha0090_0326.png,Casiav1,0.0,0.0,0.0907694473862648
Casiav1__Sp_D_NNN_A_nat0074_nat0021_0327.png,Casiav1,0.0,0.0,0.31878662109375
Casiav1__Sp_D_NNN_A_nat0076_cha0067_0328.png,Casiav1,0.0,0.0,0.0998128280043602
Casiav1__Sp_D_NNN_A_nat0077_cha0068_0329.png,Casiav1,0.0,0.0,0.2263285368680954
Casiav1__Sp_D_NNN_A_nat0082_sec0052_0330.png,Casiav1,0.0,0.0,0.107147216796875
Casiav1__Sp_D_NNN_A_nat0087_cha0016_0331.png,Casiav1,0.0,0.0,0.1108805313706398
Casiav1__Sp_D_NNN_A_nat0088_cha0058_0332.png,Casiav1,0.0,0.0,0.1633199006319046
Casiav1__Sp_D_NNN_A_pla0006_pla0082_0334.png,Casiav1,0.0,0.0,0.1333516389131546
Casiav1__Sp_D_NNN_A_pla0014_pla0015_0335.png,Casiav1,0.0,0.0,0.0431620292365551
Casiav1__Sp_D_NNN_A_pla0016_pla0020_0336.png,Casiav1,0.0,0.0,0.11370849609375
Casiav1__Sp_D_NNN_A_pla0024_pla0023_0337.png,Casiav1,0.0,0.0,0.1115620955824852
Casiav1__Sp_D_NNN_A_pla0054_pla0014_0338.png,Casiav1,0.0,0.0,0.041534423828125
Casiav1__Sp_D_NNN_A_pla0055_pla0054_0339.png,Casiav1,0.0,0.0,0.077667236328125
Casiav1__Sp_D_NNN_A_pla0063_pla0013_0340.png,Casiav1,0.0,0.0,0.01746622659265995
Casiav1__Sp_D_NNN_A_pla0069_pla0053_0341.png,Casiav1,0.0,0.0,0.04656982421875
Casiav1__Sp_D_NNN_A_pla0075_pla0073_0342.png,Casiav1,0.0,0.0,0.1046854630112648
Casiav1__Sp_D_NNN_A_pla0078_ani0058_0343.png,Casiav1,0.0,0.0,0.0618896484375
Casiav1__Sp_D_NNN_A_pla0084_pla0060_0114.png,Casiav1,0.0,0.0,0.0973002091050148
Casiav1__Sp_D_NNN_A_pla0088_ani0024_0344.png,Casiav1,0.0,0.0,0.0622762031853199
Casiav1__Sp_D_NNN_A_pla0096_ani0022_0345.png,Casiav1,0.0,0.0,0.1292724609375
Casiav1__Sp_D_NNN_A_sec0002_cha0001_0346.png,Casiav1,0.0,0.0,0.0996297225356102
Casiav1__Sp_D_NNN_A_sec0003_cha0003_0347.png,Casiav1,0.0,0.0,0.01570638082921505
Casiav1__Sp_D_NNN_A_sec0005_sec0002_0348.png,Casiav1,0.0,0.0,0.01666259765625
Casiav1__Sp_D_NNN_A_sec0014_sec0041_0115.png,Casiav1,0.0,0.0,0.182037353515625
Casiav1__Sp_D_NNN_A_sec0020_sec0011_0349.png,Casiav1,0.0,0.0,0.4380391538143158
Casiav1__Sp_D_NNN_A_sec0021_art0032_0116.png,Casiav1,0.0,0.0,0.097503662109375
Casiav1__Sp_D_NNN_A_sec0023_sec0022_0350.png,Casiav1,0.0,0.0,0.00701904296875
Casiav1__Sp_D_NNN_A_sec0024_ani0026_0351.png,Casiav1,0.0,0.0,0.0916239395737648
Casiav1__Sp_D_NNN_A_sec0026_cha0048_0352.png,Casiav1,0.0,0.0,0.0920206680893898
Casiav1__Sp_D_NNN_A_sec0030_sec0033_0353.png,Casiav1,0.0,0.0,0.1627095490694046
Casiav1__Sp_D_NNN_A_sec0032_sec0058_0354.png,Casiav1,0.0,0.0,0.059539794921875
Casiav1__Sp_D_NNN_A_sec0036_sec0042_0355.png,Casiav1,0.0,0.0,0.0655110701918602
Casiav1__Sp_D_NNN_A_sec0036_sec0059_0356.png,Casiav1,0.0,0.0,0.103118896484375
Casiav1__Sp_D_NNN_A_sec0037_sec0006_0357.png,Casiav1,0.0,0.0,0.1115214005112648
Casiav1__Sp_D_NNN_A_sec0040_cha0040_0358.png,Casiav1,0.0,0.0,0.0961100235581398
Casiav1__Sp_D_NNN_A_sec0042_sec0046_0040.png,Casiav1,0.0,0.0,0.0125732421875
Casiav1__Sp_D_NNN_A_sec0043_sec0034_0359.png,Casiav1,0.0,0.0,0.1314697265625
Casiav1__Sp_D_NNN_A_sec0049_sec0050_0117.png,Casiav1,0.0,0.0,0.0827840194106102
Casiav1__Sp_D_NNN_A_sec0053_ani0062_0360.png,Casiav1,0.0,0.0,0.12786865234375
Casiav1__Sp_D_NNN_A_sec0057_ani0053_0361.png,Casiav1,0.0,0.0,0.0488179512321949
Casiav1__Sp_D_NNN_A_sec0068_sec0055_0118.png,Casiav1,0.0,0.0,0.02091471292078495
Casiav1__Sp_D_NNN_A_sec0070_cha0070_0362.png,Casiav1,0.0,0.0,0.183624267578125
Casiav1__Sp_D_NNN_A_sec0072_sec0067_0120.png,Casiav1,0.0,0.0,0.02028401754796505
Casiav1__Sp_D_NNN_A_sec0076_ani0020_0363.png,Casiav1,0.0,0.0,0.0984903946518898
Casiav1__Sp_D_NNN_A_sec0080_cha0098_0364.png,Casiav1,0.0,0.0,0.2270711213350296
Casiav1__Sp_D_NNN_A_sec0081_sec0043_0365.png,Casiav1,0.0,0.0,0.1252949982881546
Casiav1__Sp_D_NNN_A_txt0001_txt0003_0121.png,Casiav1,0.0,0.0,0.2003885954618454
Casiav1__Sp_D_NNN_A_txt0002_txt0013_0122.png,Casiav1,0.0,0.0,0.2550862729549408
Casiav1__Sp_D_NNN_A_txt0004_txt0035_0123.png,Casiav1,0.0,0.0,0.4688822329044342
Casiav1__Sp_D_NNN_A_txt0007_txt0012_0125.png,Casiav1,0.0,0.0,0.2904561460018158
Casiav1__Sp_D_NNN_A_txt0009_txt0008_0126.png,Casiav1,0.0,0.0,0.2141621857881546
Casiav1__Sp_D_NNN_A_txt0011_txt0098_0127.png,Casiav1,0.0,0.0,0.152069091796875
Casiav1__Sp_D_NNN_A_txt0016_txt0027_0128.png,Casiav1,0.0,0.0,0.187469482421875
Casiav1__Sp_D_NNN_A_txt0019_txt0010_0129.png,Casiav1,0.0,0.0,0.4002481997013092
Casiav1__Sp_D_NNN_A_txt0020_txt0018_0130.png,Casiav1,0.0,0.0,0.2016703337430954
Casiav1__Sp_D_NNN_A_txt0022_txt0039_0131.png,Casiav1,0.0,0.0,0.2933349609375
Casiav1__Sp_D_NNN_A_txt0023_txt0028_0132.png,Casiav1,0.0,0.0,0.2323099821805954
Casiav1__Sp_D_NNN_A_txt0024_txt0071_0133.png,Casiav1,0.0,0.0,0.3628336489200592
Casiav1__Sp_D_NNN_A_txt0030_txt0093_0134.png,Casiav1,0.0,0.0,0.2795816957950592
Casiav1__Sp_D_NNN_A_txt0033_txt0025_0135.png,Casiav1,0.0,0.0,0.4447835385799408
Casiav1__Sp_D_NNN_A_txt0034_txt0082_0136.png,Casiav1,0.0,0.0,0.25732421875
Casiav1__Sp_D_NNN_A_txt0036_txt0038_0137.png,Casiav1,0.0,0.0,0.2882283627986908
Casiav1__Sp_D_NNN_A_txt0037_txt0017_0138.png,Casiav1,0.0,0.0,0.2894083559513092
Casiav1__Sp_D_NNN_A_txt0040_txt0029_0139.png,Casiav1,0.0,0.0,0.283477783203125
Casiav1__Sp_D_NNN_A_txt0042_txt0056_0146.png,Casiav1,0.0,0.0,0.3419291079044342
